qualifyid,raceid,driverid,constructorid,position,year,round,circuitid,circuitref,car_condition,driver_condition,previous_year_position,mean_lap_time,driver_time_better_mean,car_time_better_mean,q1
9491.0,1088,20.0,117.0,19.0,2022.0,15.0,11.0,hungaroring,50.0,65.0,7.0,71804.9,586.1000000000058,174.60000000000582,72391.0
9485.0,1088,4.0,214.0,9.0,2022.0,15.0,11.0,hungaroring,27.5,30.0,14.0,71804.9,-137.89999999999418,-97.39999999999418,71667.0
9484.0,1088,839.0,214.0,13.0,2022.0,15.0,11.0,hungaroring,27.5,25.0,15.0,71804.9,-56.89999999999418,-97.39999999999418,71748.0
9487.0,1088,848.0,3.0,10.0,2022.0,15.0,11.0,hungaroring,25.0,0.0,20.0,71804.9,-109.89999999999418,719.1000000000058,71695.0
9492.0,1088,849.0,3.0,20.0,2022.0,15.0,11.0,hungaroring,25.0,50.0,10.0,71804.9,1548.1000000000058,719.1000000000058,73353.0
9480.0,1088,854.0,210.0,12.0,2022.0,15.0,11.0,hungaroring,5.0,10.0,18.0,71804.9,-63.89999999999418,225.10000000000582,71741.0
9490.0,1088,825.0,210.0,18.0,2022.0,15.0,11.0,hungaroring,5.0,0.0,20.0,71804.9,514.1000000000058,225.10000000000582,72319.0
9486.0,1088,855.0,51.0,15.0,2022.0,15.0,11.0,hungaroring,35.0,0.0,20.0,71804.9,21.10000000000582,88.60000000000582,71826.0
9488.0,1088,822.0,51.0,16.0,2022.0,15.0,11.0,hungaroring,35.0,70.0,6.0,71804.9,156.10000000000582,88.60000000000582,71961.0
9494.0,1089,830.0,9.0,1.0,2022.0,16.0,11.0,hungaroring,55.0,90.0,2.0,82107.0,-1185.0,-898.5,80922.0
9496.0,1089,815.0,9.0,4.0,2022.0,16.0,13.0,spa,55.0,20.0,16.0,82107.0,-612.0,-898.5,81495.0
9493.0,1089,844.0,6.0,2.0,2022.0,16.0,13.0,spa,45.0,0.0,20.0,82107.0,-827.0,-793.0,81280.0
9495.0,1089,832.0,6.0,3.0,2022.0,16.0,13.0,spa,45.0,90.0,2.0,82107.0,-759.0,-793.0,81348.0
9498.0,1089,847.0,131.0,5.0,2022.0,16.0,13.0,spa,57.5,45.0,11.0,82107.0,-322.0,-190.5,81785.0
9497.0,1089,1.0,131.0,9.0,2022.0,16.0,13.0,spa,57.5,70.0,6.0,82107.0,-59.0,-190.5,82048.0
9506.0,1089,855.0,51.0,6.0,2022.0,16.0,13.0,spa,30.0,0.0,20.0,82107.0,-104.0,21.5,82003.0
9504.0,1089,822.0,51.0,14.0,2022.0,16.0,13.0,spa,30.0,60.0,8.0,82107.0,147.0,21.5,82254.0
9501.0,1089,842.0,213.0,7.0,2022.0,16.0,13.0,spa,40.0,50.0,10.0,82107.0,-97.0,-92.0,82010.0
9507.0,1089,852.0,213.0,8.0,2022.0,16.0,13.0,spa,40.0,30.0,14.0,82107.0,-87.0,-92.0,82020.0
9502.0,1089,4.0,214.0,10.0,2022.0,16.0,13.0,spa,52.5,40.0,12.0,82107.0,-18.0,20.5,82089.0
9503.0,1089,839.0,214.0,13.0,2022.0,16.0,13.0,spa,52.5,65.0,7.0,82107.0,59.0,20.5,82166.0
9499.0,1089,846.0,1.0,11.0,2022.0,16.0,13.0,spa,40.0,25.0,15.0,82107.0,23.0,27.5,82130.0
9500.0,1089,817.0,1.0,12.0,2022.0,16.0,13.0,spa,40.0,55.00000000000001,9.0,82107.0,32.0,27.5,82139.0
9505.0,1089,856.0,3.0,15.0,2022.0,16.0,13.0,spa,37.5,0.0,20.0,82107.0,460.0,470.0,82567.0
9508.0,1089,849.0,3.0,16.0,2022.0,16.0,13.0,spa,37.5,75.0,5.0,82107.0,480.0,470.0,82587.0
9509.0,1089,20.0,117.0,17.0,2022.0,16.0,13.0,spa,25.0,15.0,17.0,82107.0,529.0,585.0,82636.0
9510.0,1089,840.0,117.0,18.0,2022.0,16.0,13.0,spa,25.0,35.0,13.0,82107.0,641.0,585.0,82748.0
9511.0,1089,825.0,210.0,19.0,2022.0,16.0,13.0,spa,2.5,0.0,20.0,82107.0,801.0,849.5,82908.0
9512.0,1089,854.0,210.0,20.0,2022.0,16.0,13.0,spa,2.5,5.0,19.0,82107.0,898.0,849.5,83005.0
9520.0,1091,830.0,9.0,1.0,2022.0,17.0,13.0,spa,70.0,85.0,3.0,115337.25,-2280.25,-1606.75,113057.0
9514.0,1091,815.0,9.0,4.0,2022.0,17.0,39.0,zandvoort,70.0,55.00000000000001,9.0,115337.25,-933.25,-1606.75,114404.0
9515.0,1091,1.0,131.0,2.0,2022.0,17.0,39.0,zandvoort,12.5,0.0,20.0,115337.25,-2176.25,-1440.25,113161.0
9523.0,1091,847.0,131.0,6.0,2022.0,17.0,39.0,zandvoort,12.5,25.0,15.0,115337.25,-704.25,-1440.25,114633.0
9513.0,1091,844.0,6.0,3.0,2022.0,17.0,39.0,zandvoort,70.0,65.0,7.0,115337.25,-1208.25,-993.25,114129.0
9516.0,1091,832.0,6.0,5.0,2022.0,17.0,39.0,zandvoort,70.0,75.0,5.0,115337.25,-778.25,-993.25,114559.0
9521.0,1091,825.0,210.0,7.0,2022.0,17.0,39.0,zandvoort,5.0,0.0,20.0,115337.25,-234.25,82.25,115103.0
9525.0,1091,854.0,210.0,14.0,2022.0,17.0,39.0,zandvoort,5.0,10.0,18.0,115337.25,398.75,82.25,115736.0
9522.0,1091,852.0,213.0,8.0,2022.0,17.0,39.0,zandvoort,27.5,15.0,17.0,115337.25,-23.25,122.75,115314.0
9519.0,1091,842.0,213.0,12.0,2022.0,17.0,39.0,zandvoort,27.5,40.0,12.0,115337.25,268.75,122.75,115606.0
9517.0,1091,4.0,214.0,9.0,2022.0,17.0,39.0,zandvoort,32.5,35.0,13.0,115337.25,22.75,511.25,115360.0
9530.0,1091,839.0,214.0,18.0,2022.0,17.0,39.0,zandvoort,32.5,30.0,14.0,115337.25,999.75,511.25,116337.0
9527.0,1091,855.0,51.0,10.0,2022.0,17.0,39.0,zandvoort,45.0,0.0,20.0,115337.25,37.75,391.75,115375.0
9528.0,1091,822.0,51.0,16.0,2022.0,17.0,39.0,zandvoort,45.0,90.0,2.0,115337.25,745.75,391.75,116083.0
9526.0,1091,20.0,117.0,11.0,2022.0,17.0,39.0,zandvoort,47.5,50.0,10.0,115337.25,264.75,278.25,115602.0
9524.0,1091,840.0,117.0,13.0,2022.0,17.0,39.0,zandvoort,47.5,45.0,11.0,115337.25,291.75,278.25,115629.0
9518.0,1091,846.0,1.0,15.0,2022.0,17.0,39.0,zandvoort,72.5,85.0,3.0,115337.25,576.75,732.75,115914.0
9529.0,1091,817.0,1.0,17.0,2022.0,17.0,39.0,zandvoort,72.5,60.0,8.0,115337.25,888.75,732.75,116226.0
9531.0,1091,848.0,3.0,19.0,2022.0,17.0,39.0,zandvoort,10.0,0.0,20.0,115337.25,1647.75,1921.25,116985.0
9532.0,1091,849.0,3.0,20.0,2022.0,17.0,39.0,zandvoort,10.0,20.0,16.0,115337.25,2194.75,1921.25,117532.0
9533.0,1092,830.0,9.0,1.0,2022.0,18.0,39.0,zandvoort,80.0,80.0,4.0,90949.4,-725.3999999999942,-526.3999999999942,90224.0
9536.0,1092,815.0,9.0,5.0,2022.0,18.0,14.0,monza,80.0,80.0,4.0,90949.4,-327.3999999999942,-526.3999999999942,90622.0
9535.0,1092,832.0,6.0,2.0,2022.0,18.0,14.0,monza,40.0,55.00000000000001,9.0,90949.4,-613.3999999999942,-580.3999999999942,90336.0
9534.0,1092,844.0,6.0,3.0,2022.0,18.0,14.0,monza,40.0,25.0,15.0,90949.4,-547.3999999999942,-580.3999999999942,90402.0
9539.0,1092,4.0,214.0,4.0,2022.0,18.0,14.0,monza,55.0,60.0,8.0,90949.4,-346.3999999999942,-299.8999999999942,90603.0
9537.0,1092,839.0,214.0,6.0,2022.0,18.0,14.0,monza,55.0,50.0,10.0,90949.4,-253.39999999999418,-299.8999999999942,90696.0
9540.0,1092,847.0,131.0,7.0,2022.0,18.0,14.0,monza,65.0,40.0,12.0,90949.4,-84.39999999999418,-63.89999999999418,90865.0
9538.0,1092,1.0,131.0,11.0,2022.0,18.0,14.0,monza,65.0,90.0,2.0,90949.4,-43.39999999999418,-63.89999999999418,90906.0
9543.0,1092,817.0,1.0,8.0,2022.0,18.0,14.0,monza,50.0,30.0,14.0,90949.4,-69.39999999999418,-68.89999999999418,90880.0
9542.0,1092,846.0,1.0,9.0,2022.0,18.0,14.0,monza,50.0,70.0,6.0,90949.4,-68.39999999999418,-68.89999999999418,90881.0
9546.0,1092,855.0,51.0,10.0,2022.0,18.0,14.0,monza,42.5,0.0,20.0,90949.4,-55.39999999999418,110.60000000000582,90894.0
9544.0,1092,822.0,51.0,14.0,2022.0,18.0,14.0,monza,42.5,85.0,3.0,90949.4,276.6000000000058,110.60000000000582,91226.0
9545.0,1092,852.0,213.0,12.0,2022.0,18.0,14.0,monza,42.5,20.0,16.0,90949.4,180.60000000000582,276.6000000000058,91130.0
9549.0,1092,842.0,213.0,17.0,2022.0,18.0,14.0,monza,42.5,65.0,7.0,90949.4,372.6000000000058,276.6000000000058,91322.0
9547.0,1092,854.0,210.0,13.0,2022.0,18.0,14.0,monza,5.0,10.0,18.0,90949.4,202.60000000000582,302.6000000000058,91152.0
9550.0,1092,825.0,210.0,18.0,2022.0,18.0,14.0,monza,5.0,0.0,20.0,90949.4,402.6000000000058,302.6000000000058,91352.0
9541.0,1092,20.0,117.0,15.0,2022.0,18.0,14.0,monza,55.0,75.0,5.0,90949.4,306.6000000000058,388.1000000000058,91256.0
9551.0,1092,840.0,117.0,19.0,2022.0,18.0,14.0,monza,55.0,35.0,13.0,90949.4,469.6000000000058,388.1000000000058,91419.0
9548.0,1092,848.0,3.0,16.0,2022.0,18.0,14.0,monza,22.5,0.0,20.0,90949.4,361.6000000000058,461.6000000000058,91311.0
9552.0,1092,849.0,3.0,20.0,2022.0,18.0,14.0,monza,22.5,45.0,11.0,90949.4,561.6000000000058,461.6000000000058,91511.0
9553.0,1093,832.0,6.0,1.0,2022.0,19.0,14.0,monza,67.5,55.00000000000001,9.0,96553.25,-1256.25,-1007.25,95297.0
9554.0,1093,844.0,6.0,2.0,2022.0,19.0,73.0,baku,67.5,80.0,4.0,96553.25,-758.25,-1007.25,95795.0
9555.0,1093,830.0,9.0,3.0,2022.0,19.0,73.0,baku,82.5,90.0,2.0,96553.25,-689.25,-539.75,95864.0
9556.0,1093,815.0,9.0,5.0,2022.0,19.0,73.0,baku,82.5,75.0,5.0,96553.25,-390.25,-539.75,96163.0
9557.0,1093,1.0,131.0,4.0,2022.0,19.0,73.0,baku,22.5,0.0,20.0,96553.25,-405.25,-381.75,96148.0
9558.0,1093,847.0,131.0,6.0,2022.0,19.0,73.0,baku,22.5,45.0,11.0,96553.25,-358.25,-381.75,96195.0
9561.0,1093,4.0,214.0,7.0,2022.0,19.0,73.0,baku,50.0,60.0,8.0,96553.25,-107.25,203.75,96446.0
9570.0,1093,839.0,214.0,18.0,2022.0,19.0,73.0,baku,50.0,40.0,12.0,96553.25,514.75,203.75,97068.0
9560.0,1093,846.0,1.0,8.0,2022.0,19.0,73.0,baku,42.5,65.0,7.0,96553.25,-88.25,202.25,96465.0
9569.0,1093,817.0,1.0,17.0,2022.0,19.0,73.0,baku,42.5,20.0,16.0,96553.25,492.75,202.25,97046.0
9565.0,1093,842.0,213.0,9.0,2022.0,19.0,73.0,baku,67.5,85.0,3.0,96553.25,23.75,139.25,96577.0
9567.0,1093,852.0,213.0,13.0,2022.0,19.0,73.0,baku,67.5,50.0,10.0,96553.25,254.75,139.25,96808.0
9566.0,1093,855.0,51.0,10.0,2022.0,19.0,73.0,baku,35.0,0.0,20.0,96553.25,102.75,147.75,96656.0
9562.0,1093,822.0,51.0,12.0,2022.0,19.0,73.0,baku,35.0,70.0,6.0,96553.25,192.75,147.75,96746.0
9564.0,1093,20.0,117.0,11.0,2022.0,19.0,73.0,baku,30.0,25.0,15.0,96553.25,141.75,224.25,96695.0
9559.0,1093,840.0,117.0,14.0,2022.0,19.0,73.0,baku,30.0,35.0,13.0,96553.25,306.75,224.25,96860.0
9563.0,1093,848.0,3.0,15.0,2022.0,19.0,73.0,baku,7.5,0.0,20.0,96553.25,378.75,534.75,96932.0
9572.0,1093,849.0,3.0,20.0,2022.0,19.0,73.0,baku,7.5,15.0,17.0,96553.25,690.75,534.75,97244.0
9568.0,1093,825.0,210.0,16.0,2022.0,19.0,73.0,baku,15.0,0.0,20.0,96553.25,395.75,476.75,96949.0
9571.0,1093,854.0,210.0,19.0,2022.0,19.0,73.0,baku,15.0,30.0,14.0,96553.25,557.75,476.75,97111.0
9575.0,1094,1.0,131.0,1.0,2022.0,20.0,73.0,baku,20.0,0.0,20.0,80024.2,-855.1999999999971,-648.1999999999971,79169.0
9574.0,1094,847.0,131.0,6.0,2022.0,20.0,15.0,marina_bay,20.0,40.0,12.0,80024.2,-441.1999999999971,-648.1999999999971,79583.0
9573.0,1094,830.0,9.0,2.0,2022.0,20.0,15.0,marina_bay,87.5,90.0,2.0,80024.2,-802.1999999999971,-560.1999999999971,79222.0
9576.0,1094,815.0,9.0,7.0,2022.0,20.0,15.0,marina_bay,87.5,85.0,3.0,80024.2,-318.1999999999971,-560.1999999999971,79706.0
9579.0,1094,844.0,6.0,3.0,2022.0,20.0,15.0,marina_bay,35.0,0.0,20.0,80024.2,-519.1999999999971,-488.6999999999971,79505.0
9577.0,1094,832.0,6.0,5.0,2022.0,20.0,15.0,marina_bay,35.0,70.0,6.0,80024.2,-458.1999999999971,-488.6999999999971,79566.0
9578.0,1094,822.0,51.0,4.0,2022.0,20.0,15.0,marina_bay,27.500000000000004,55.00000000000001,9.0,80024.2,-501.1999999999971,-121.19999999999709,79523.0
9584.0,1094,855.0,51.0,14.0,2022.0,20.0,15.0,marina_bay,27.500000000000004,0.0,20.0,80024.2,258.8000000000029,-121.19999999999709,80283.0
9580.0,1094,846.0,1.0,8.0,2022.0,20.0,15.0,marina_bay,77.5,75.0,5.0,80024.2,-167.1999999999971,43.80000000000291,79857.0
9583.0,1094,817.0,1.0,13.0,2022.0,20.0,15.0,marina_bay,77.5,80.0,4.0,80024.2,254.8000000000029,43.80000000000291,80279.0
9585.0,1094,852.0,213.0,9.0,2022.0,20.0,15.0,marina_bay,55.0,45.0,11.0,80024.2,-117.19999999999709,57.30000000000291,79907.0
9586.0,1094,842.0,213.0,12.0,2022.0,20.0,15.0,marina_bay,55.0,65.0,7.0,80024.2,231.8000000000029,57.30000000000291,80256.0
9582.0,1094,839.0,214.0,10.0,2022.0,20.0,15.0,marina_bay,32.5,35.0,13.0,80024.2,-79.19999999999709,-48.69999999999709,79945.0
9581.0,1094,4.0,214.0,11.0,2022.0,20.0,15.0,marina_bay,32.5,30.0,14.0,80024.2,-18.19999999999709,-48.69999999999709,80006.0
9587.0,1094,825.0,210.0,15.0,2022.0,20.0,15.0,marina_bay,2.5,0.0,20.0,80024.2,268.8000000000029,331.8000000000029,80293.0
9588.0,1094,854.0,210.0,17.0,2022.0,20.0,15.0,marina_bay,2.5,5.0,19.0,80024.2,394.8000000000029,331.8000000000029,80419.0
9589.0,1094,20.0,117.0,16.0,2022.0,20.0,15.0,marina_bay,35.0,50.0,10.0,80024.2,394.8000000000029,445.3000000000029,80419.0
9590.0,1094,840.0,117.0,18.0,2022.0,20.0,15.0,marina_bay,35.0,20.0,16.0,80024.2,495.8000000000029,445.3000000000029,80520.0
9591.0,1094,848.0,3.0,19.0,2022.0,20.0,15.0,marina_bay,7.5,0.0,20.0,80024.2,834.8000000000029,988.8000000000029,80859.0
9592.0,1094,849.0,3.0,20.0,2022.0,20.0,15.0,marina_bay,7.5,15.0,17.0,80024.2,1142.800000000003,988.8000000000029,81167.0
9596.0,1095,846.0,1.0,1.0,2022.0,21.0,15.0,marina_bay,57.5,75.0,5.0,74476.15,-1370.1499999999942,-457.6499999999942,73106.0
9606.0,1095,817.0,1.0,15.0,2022.0,21.0,69.0,americas,57.5,40.0,12.0,74476.15,454.8500000000058,-457.6499999999942,74931.0
9600.0,1095,1.0,131.0,2.0,2022.0,21.0,69.0,americas,50.0,70.0,6.0,74476.15,-1073.1499999999942,-561.1499999999942,73403.0
9595.0,1095,847.0,131.0,11.0,2022.0,21.0,69.0,americas,50.0,30.0,14.0,74476.15,-49.14999999999418,-561.1499999999942,74427.0
9599.0,1095,4.0,214.0,3.0,2022.0,21.0,69.0,americas,22.5,20.0,16.0,74476.15,-934.1499999999942,-373.6499999999942,73542.0
9598.0,1095,839.0,214.0,13.0,2022.0,21.0,69.0,americas,22.5,25.0,15.0,74476.15,186.85000000000582,-373.6499999999942,74663.0
9605.0,1095,20.0,117.0,4.0,2022.0,21.0,69.0,americas,30.0,60.0,8.0,74476.15,-879.1499999999942,-478.6499999999942,73597.0
9612.0,1095,840.0,117.0,10.0,2022.0,21.0,69.0,americas,30.0,0.0,20.0,74476.15,-78.14999999999418,-478.6499999999942,74398.0
9601.0,1095,815.0,9.0,5.0,2022.0,21.0,69.0,americas,80.0,75.0,5.0,74476.15,-863.1499999999942,-857.1499999999942,73613.0
9594.0,1095,830.0,9.0,6.0,2022.0,21.0,69.0,americas,80.0,85.0,3.0,74476.15,-851.1499999999942,-857.1499999999942,73625.0
9593.0,1095,825.0,210.0,7.0,2022.0,21.0,69.0,americas,5.0,0.0,20.0,74476.15,-522.1499999999942,681.3500000000058,73954.0
9611.0,1095,854.0,210.0,20.0,2022.0,21.0,69.0,americas,5.0,10.0,18.0,74476.15,1884.8500000000058,681.3500000000058,76361.0
9603.0,1095,848.0,3.0,8.0,2022.0,21.0,69.0,americas,7.5,0.0,20.0,74476.15,-152.14999999999418,233.35000000000582,74324.0
9607.0,1095,849.0,3.0,16.0,2022.0,21.0,69.0,americas,7.5,15.0,17.0,74476.15,618.8500000000058,233.35000000000582,75095.0
9604.0,1095,842.0,213.0,9.0,2022.0,21.0,69.0,americas,72.5,80.0,4.0,74476.15,-105.14999999999418,841.3500000000058,74371.0
9610.0,1095,852.0,213.0,19.0,2022.0,21.0,69.0,americas,72.5,65.0,7.0,74476.15,1787.8500000000058,841.3500000000058,76264.0
9602.0,1095,844.0,6.0,12.0,2022.0,21.0,69.0,americas,72.5,90.0,2.0,74476.15,9.85000000000582,106.85000000000582,74486.0
9597.0,1095,832.0,6.0,14.0,2022.0,21.0,69.0,americas,72.5,55.00000000000001,9.0,74476.15,203.85000000000582,106.85000000000582,74680.0
9608.0,1095,855.0,51.0,17.0,2022.0,21.0,69.0,americas,0.0,0.0,20.0,74476.15,720.8500000000058,865.3500000000058,75197.0
9609.0,1095,822.0,51.0,18.0,2022.0,21.0,69.0,americas,0.0,0.0,20.0,74476.15,1009.8500000000058,865.3500000000058,75486.0
9613.0,1096,830.0,9.0,1.0,2022.0,22.0,69.0,americas,80.0,85.0,3.0,85577.5,-823.5,-790.5,84754.0
9614.0,1096,815.0,9.0,2.0,2022.0,22.0,32.0,rodriguez,80.0,75.0,5.0,85577.5,-757.5,-790.5,84820.0
9616.0,1096,832.0,6.0,3.0,2022.0,22.0,32.0,rodriguez,82.5,85.0,3.0,85577.5,-487.5,-427.0,85090.0
9615.0,1096,844.0,6.0,4.0,2022.0,22.0,32.0,rodriguez,82.5,80.0,4.0,85577.5,-366.5,-427.0,85211.0
9619.0,1096,846.0,1.0,5.0,2022.0,22.0,32.0,rodriguez,47.5,50.0,10.0,85577.5,-190.5,-1.0,85387.0
9622.0,1096,817.0,1.0,14.0,2022.0,22.0,32.0,rodriguez,47.5,45.0,11.0,85577.5,188.5,-1.0,85766.0
9621.0,1096,20.0,117.0,6.0,2022.0,22.0,32.0,rodriguez,25.0,30.0,14.0,85577.5,-54.5,54.5,85523.0
9626.0,1096,840.0,117.0,13.0,2022.0,22.0,32.0,rodriguez,25.0,20.0,16.0,85577.5,163.5,54.5,85741.0
9618.0,1096,847.0,131.0,7.0,2022.0,22.0,32.0,rodriguez,5.0,10.0,18.0,85577.5,-32.5,-8.0,85545.0
9617.0,1096,1.0,131.0,8.0,2022.0,22.0,32.0,rodriguez,5.0,0.0,20.0,85577.5,16.5,-8.0,85594.0
9627.0,1096,855.0,51.0,9.0,2022.0,22.0,32.0,rodriguez,45.0,0.0,20.0,85577.5,16.5,165.5,85594.0
9630.0,1096,822.0,51.0,18.0,2022.0,22.0,32.0,rodriguez,45.0,90.0,2.0,85577.5,314.5,165.5,85892.0
9624.0,1096,852.0,213.0,10.0,2022.0,22.0,32.0,rodriguez,57.5,55.00000000000001,9.0,85577.5,52.5,167.0,85630.0
9629.0,1096,842.0,213.0,17.0,2022.0,22.0,32.0,rodriguez,57.5,60.0,8.0,85577.5,281.5,167.0,85859.0
9625.0,1096,854.0,210.0,11.0,2022.0,22.0,32.0,rodriguez,2.5,5.0,19.0,85577.5,133.5,195.0,85711.0
9628.0,1096,825.0,210.0,16.0,2022.0,22.0,32.0,rodriguez,2.5,0.0,20.0,85577.5,256.5,195.0,85834.0
9620.0,1096,839.0,214.0,12.0,2022.0,22.0,32.0,rodriguez,37.5,35.0,13.0,85577.5,157.5,181.0,85735.0
9623.0,1096,4.0,214.0,15.0,2022.0,22.0,32.0,rodriguez,37.5,40.0,12.0,85577.5,204.5,181.0,85782.0
9631.0,1096,848.0,3.0,19.0,2022.0,22.0,32.0,rodriguez,7.5,0.0,20.0,85577.5,450.5,463.5,86028.0
9632.0,1096,849.0,3.0,20.0,2022.0,22.0,32.0,rodriguez,7.5,15.0,17.0,85577.5,476.5,463.5,86054.0
9636.0,1098,832.0,6.0,1.0,2023.0,1.0,32.0,rodriguez,42.5,85.0,3.0,91504.7,-511.6999999999971,-461.1999999999971,90993.0
9635.0,1098,844.0,6.0,3.0,2023.0,1.0,18.0,interlagos,42.5,0.0,20.0,91504.7,-410.6999999999971,-461.1999999999971,91094.0
9638.0,1098,847.0,131.0,2.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,-447.6999999999971,-204.6999999999971,91057.0
9639.0,1098,1.0,131.0,13.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,38.30000000000291,-204.6999999999971,91543.0
9637.0,1098,4.0,117.0,4.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,-346.6999999999971,-333.6999999999971,91158.0
9640.0,1098,840.0,117.0,5.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,-320.6999999999971,-333.6999999999971,91184.0
9642.0,1098,807.0,210.0,6.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,-300.6999999999971,43.30000000000291,91204.0
9649.0,1098,825.0,210.0,17.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,387.3000000000029,43.30000000000291,91892.0
9633.0,1098,830.0,9.0,7.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,-209.6999999999971,-117.69999999999709,91295.0
9634.0,1098,815.0,9.0,10.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,-25.69999999999709,-117.69999999999709,91479.0
9646.0,1098,852.0,213.0,8.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,-104.69999999999709,255.8000000000029,91400.0
9651.0,1098,856.0,213.0,19.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,616.3000000000029,255.8000000000029,92121.0
9647.0,1098,848.0,3.0,9.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,-43.69999999999709,51.80000000000291,91461.0
9648.0,1098,858.0,3.0,15.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,147.3000000000029,51.80000000000291,91652.0
9644.0,1098,822.0,51.0,11.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,-0.6999999999970896,54.80000000000291,91504.0
9645.0,1098,855.0,51.0,14.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,110.30000000000291,54.80000000000291,91615.0
9641.0,1098,839.0,214.0,12.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,3.3000000000029104,339.8000000000029,91508.0
9652.0,1098,842.0,214.0,20.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,676.3000000000029,339.8000000000029,92181.0
9643.0,1098,846.0,1.0,16.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,147.3000000000029,371.8000000000029,91652.0
9650.0,1098,857.0,1.0,18.0,2023.0,1.0,18.0,interlagos,0.0,0.0,20.0,91504.7,596.3000000000029,371.8000000000029,92101.0
9667.0,1099,830.0,9.0,1.0,2023.0,2.0,18.0,interlagos,0.0,0.0,20.0,91600.85,-2839.850000000006,-2598.350000000006,88761.0
9653.0,1099,815.0,9.0,2.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-2356.850000000006,-2598.350000000006,89244.0
9655.0,1099,4.0,117.0,3.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-2302.850000000006,-2284.350000000006,89298.0
9658.0,1099,840.0,117.0,4.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-2265.850000000006,-2284.350000000006,89335.0
9654.0,1099,844.0,6.0,5.0,2023.0,2.0,81.0,vegas,47.5,95.0,1.0,91600.85,-2224.850000000006,-2207.350000000006,89376.0
9657.0,1099,832.0,6.0,6.0,2023.0,2.0,81.0,vegas,47.5,0.0,20.0,91600.85,-2189.850000000006,-2207.350000000006,89411.0
9663.0,1099,807.0,210.0,7.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-2053.850000000006,-1955.3500000000058,89547.0
9665.0,1099,825.0,210.0,13.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1856.8500000000058,-1955.3500000000058,89744.0
9656.0,1099,847.0,131.0,8.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-2008.8500000000058,-1960.3500000000058,89592.0
9660.0,1099,1.0,131.0,10.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1911.8500000000058,-1960.3500000000058,89689.0
9664.0,1099,855.0,51.0,9.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1946.8500000000058,-1809.3500000000058,89654.0
9666.0,1099,822.0,51.0,15.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1671.8500000000058,-1809.3500000000058,89929.0
9661.0,1099,857.0,1.0,11.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1894.8500000000058,-1524.3500000000058,89706.0
9671.0,1099,846.0,1.0,19.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1153.8500000000058,-1524.3500000000058,90447.0
9659.0,1099,839.0,214.0,12.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1893.8500000000058,-1802.3500000000058,89707.0
9662.0,1099,842.0,214.0,14.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1710.8500000000058,-1802.3500000000058,89890.0
9668.0,1099,852.0,213.0,16.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1661.8500000000058,-1509.3500000000058,89939.0
9670.0,1099,856.0,213.0,18.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1356.8500000000058,-1509.3500000000058,90244.0
9669.0,1099,848.0,3.0,17.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,-1606.8500000000058,17651.149999999994,89994.0
9672.0,1099,858.0,3.0,20.0,2023.0,2.0,81.0,vegas,0.0,0.0,20.0,91600.85,36909.149999999994,17651.149999999994,128510.0
